INSEE_COM;INSEE_DEP;NOM_COM_M;PrixMoyen_M2
76571;76;SAINTE CROIX SUR BUCHY;1752
76532;76;ROCQUEMONT;1471
76146;76;BUCHY;1816
76756;76;YQUEBEUF;0
76583;76;SAINT GERMAIN SOUS CAILLY;2034
76547;76;RUE SAINT PIERRE;1603
76247;76;ESTEVILLE;1866
76200;76;CRITOT;2399
76177;76;CLAVILLE MOTTEVILLE;1636
76152;76;CAILLY;1757
76443;76;MONT CAUVAIRE;1835
76331;76;GRUGNY;1463
76271;76;FONTAINE LE BOURG;1612
76179;76;CLERES;1752
76038;76;AUTHIEUX RATIEVILLE;1760
76287;76;FRESQUIENNES;1609
76675;76;SIERVILLE;1605
76149;76;BUTOT;1474
76105;76;BOCASSE;0
76007;76;ANCEAUMEVILLE;1792
76566;76;SAINTE AUSTREBERTHE;0
76495;76;PAVILLY;1934
76385;76;LIMESY;1759
76311;76;GOUPILLIERES;1976
76433;76;MESNIL PANNEVILLE;1760
76289;76;SAINT MARTIN DE L IF;1678
76203;76;CROIX MARE;1669
76174;76;CIDEVILLE;1655
76099;76;BLACQUEVILLE;2009
76702;76;TOUFFREVILLE LA CORBELINE;1557
76568;76;SAINT CLAIR SUR LES MONTS;1637
76043;76;AUZEBOSC;1774
76418;76;MAULEVRIER SAINTE GERTRUDE;1560
76398;76;LOUVETOT;1658
76110;76;BOIS HIMONT;803
76001;76;ALLOUVILLE BELLEFOSSE;1646
76715;76;TROUVILLE;1491
76626;76;SAINT NICOLAS DE LA HAIE;1535
76559;76;SAINT AUBIN DE CRETOT;1788
76388;76;LINTOT;1701
76279;76;FOUCART;1623
76115;76;BOLLEVILLE;1703
76002;76;ALVIMARE;1487
76518;76;RAFFETOT;1411
76468;76;NOINTOT;1722
76382;76;LANQUETOT;1704
76114;76;BOLBEC;1319
76092;76;BEUZEVILLETTE;1780
76714;76;TROIS PIERRES;2089
76593;76;SAINT JEAN DE LA NEUVILLE;1937
76576;76;SAINT EUSTACHE LA FORET;1574
76494;76;PARC D ANXTOT;1580
76439;76;MIRVILLE;885
76368;76;HOUQUETOT;2200
76090;76;BEUZEVILLE LA GRENIER;1673
76747;76;VIRVILLE;2128
76586;76;SAINT GILLES DE LA NEUVILLE;1753
76551;76;SAINNEVILLE;2643
76314;76;GRAIMBOUVILLE;2152
76303;76;GOMMERVILLE;2074
76250;76;ETAINHUS;2103
76014;76;ANGERVILLE L ORCHER;2108
76615;76;SAINT MARTIN DU BEC;2039
76534;76;ROLLEVILLE;1962
76477;76;NOTRE DAME DU BEC;2201
76404;76;MANEGLISE;2330
76357;76;HERMEVILLE;2209
76238;76;EPOUVILLE;2305
76167;76;CAUVILLE SUR MER;2313
76481;76;OCTEVILLE SUR MER;2559
76409;76;MANNEVILLETTE;2142
76275;76;FONTENAY;2322
50150;50;CRASVILLE;1217
50022;50;AUMEVILLE LESTRE;682
50268;50;LESTRE;1531
50335;50;MONTAIGU LA BRISETTE;1404
50251;50;HUBERVILLE;1690
50384;50;OCTEVILLE L AVENEL;0
50634;50;VIDECOSVILLE;865
50511;50;SAINT MARTIN D AUDOUVILLE;1297
50621;50;VAUDREVILLE;1406
50478;50;SAINT GERMAIN DE TOURNEBUT;1016
50615;50;VALOGNES;1712
50588;50;TAMERVILLE;1681
50498;50;SAINT JOSEPH;1743
50579;50;SOTTEVAST;1690
50369;50;NEGREVILLE;1801
50087;50;BRIX;1691
50519;50;SAINT MARTIN LE GREARD;1676
50149;50;COUVILLE;1761
50425;50;RAUVILLE LA BIGOT;1558
50079;50;BREUVILLE;1521
50083;50;BRICQUEBOSQ;1498
50222;50;GROSVILLE;3636
50580;50;SOTTEVILLE;1562
50454;50;SAINT CHRISTOPHE DU FOC;2071
50240;50;HELLEVILLE;1793
50045;50;BENOITVILLE;1825
50604;50;TREAUVILLE;1991
50184;50;FLAMANVILLE;1633
50402;50;PIEUX;2307
57388;57;LAUNSTROFF;0
57604;57;RUSTROFF;0
57459;57;MERSCHWEILLER;0
57152;57;CONTZ LES BAINS;0
57026;57;APACH;0
57588;57;RODEMACK;0
57557;57;PUTTELANGE LES THIONVILLE;0
57475;57;MONDORFF;0
57371;57;HAUTE KONTZ;0
57076;57;BEYREN LES SIERCK;0
57600;57;ROUSSY LE VILLAGE;0
57574;57;BASSE RENTGEN;0
57282;57;HAGEN;0
57203;57;EVRANGE;0
57109;57;BREISTROFF LA GRANDE;0
57764;57;ZOUFFTGEN;0
57603;57;RUSSANGE;0
57565;57;REDANGE;0
57038;57;AUDUN LE TICHE;0
54580;54;VILLERUPT;1686
54525;54;TIERCELET;2205
54521;54;THIL;1828
54575;54;VILLERS LA MONTAGNE;2304
54270;54;HUSSIGNY GODBRANGE;1815
54254;54;HAUCOURT MOULAINE;1781
54451;54;REHON;1576
54367;54;MEXY;2008
54314;54;LEXY;1978
54151;54;CUTRY;1919
54127;54;CHENIERES;1877
54574;54;VILLERS LA CHEVRE;2004
54514;54;TELLANCOURT;1802
54378;54;MONTIGNY SUR CHIERS;1582
54212;54;FRESNOIS LA MONTAGNE;833
54137;54;CONS LA GRANDVILLE;805
54582;54;VILLETTE;0
54011;54;ALLONDRELLE LA MALMAISON;1093
55544;55;VELOSNES;0
55188;55;FLASSIGNY;0
54412;54;OTHE;0
54178;54;EPIEZ SUR CHIERS;0
54118;54;CHARENCY VEZIN;1242
55554;55;VILLECLOYE;0
55351;55;MONTMEDY;934
55252;55;IRE LE SEC;0
55034;55;BAZEILLES SUR OTHAIN;0
55552;55;VIGNEUL SOUS MONTMEDY;0
55410;55;QUINCY LANDZECOURT;0
55226;55;HAN LES JUVIGNY;532
55109;55;CHAUVENCY LE CHATEAU;1385
55025;55;BAALON;906
55502;55;STENAY;1003
55083;55;BROUENNES;603
55310;55;LUZY SAINT MARTIN;0
55279;55;LANEUVILLE SUR MEUSE;750
55095;55;CESSE;0
55037;55;BEAUFORT EN ARGONNE;0
8463;8;VAUX EN DIEULET;0
8424;8;SOMMAUTHE;0
8059;8;BELVAL BOIS DES DAMES;0
8055;8;BEAUMONT EN ARGONNE;0
8019;8;GRANDES ARMOISES;0
8061;8;BERLIERE;0
8332;8;OCHES;0
8020;8;PETITES ARMOISES;0
8471;8;VERRIERES;0
8439;8;TANNAY;0
8434;8;SY;0
8301;8;MONTGON;0
8116;8;BAIRON ET SES ENVIRONS;0
8384;8;SAINT LAMBERT ET MONT DE JEUX;0
8411;8;SEMUY;0
8433;8;SUZANNE;0
8321;8;NEUVILLE DAY;0
8458;8;TOURTERON;0
8244;8;LAMETZ;0
8103;8;CHARBOGNE;0
8193;8;GIVRY;0
8006;8;ALLAND HUY ET SAUSSEUIL;0
8151;8;ECORDAL;0
8428;8;SORCY BAUTHEMONT;0
8008;8;AMAGNE;1065
8133;8;COUCY;1166
8010;8;AMBLY FLEURY;810
8262;8;LUCQUY;1009
8165;8;FAUX;1163
8362;8;RETHEL;1338
8062;8;BERTONCOURT;1481
8330;8;NOVY CHEVRIERES;1271
8144;8;DOUX;1486
8313;8;NANTEUIL SUR AISNE;1518
8001;8;ACY ROMANCE;1868
8048;8;BARBY;2059
8107;8;CHATEAU PORCIEN;1483
8438;8;TAIZY;938
8225;8;HERPY L ARLESIENNE;1328
8126;8;CONDE LES HERPY;0
8195;8;GOMONT;947
8451;8;THOUR;1441
8381;8;SAINT GERMAINMONT;1283
2454;2;MALMAISON;1039
2440;2;LOR;1260
8476;8;VILLERS DEVANT LE THOUR;1292
2720;2;SISSONNE;1155
2696;2;SAINT THOMAS;0
2676;2;SAINT ERME OUTRE ET RAMECOURT;1129
2472;2;MAUREGNY EN HAYE;864
2309;2;FESTIEUX;1263
2282;2;EPPES;1103
2229;2;COURTRIZY ET FUSSIGNY;948
2218;2;COUCY LES EPPES;1090
2024;2;ARRANCY;1503
2791;2;VESLUD;1255
2501;2;MONTCHALONS;3333
2177;2;CHERET;1144
2128;2;BRUYERES ET MONTBERAULT;1435
2824;2;VORGES;1383
2587;2;PARFONDRU;1291
2573;2;ORGEVAL;1349
2413;2;LAVAL EN LAONNOIS;1371
2294;2;ETOUVELLES;1190
2196;2;CLACY ET THIERRET;0
2191;2;CHIVY LES ETOUVELLES;1280
2765;2;VAUCELLES ET BEFFECOURT;2113
2621;2;PRESLES ET THIERNY;1421
2561;2;NOUVION LE VINEUX;1636
2497;2;MONS EN LAONNOIS;1364
2407;2;LANISCOURT;1618
2155;2;CHAILLEVOIS;1244
2108;2;BOURGUIGNON SOUS MONTBAVIN;1135
2661;2;ROYAUCOURT ET CHAILVET;859
2499;2;MONTBAVIN;0
2478;2;MERLIEUX ET FOUQUEROLLES;0
2333;2;FRESNES SOUS COUCY;1591
2111;2;BRANCOURT EN LAONNOIS;1032
2052;2;BASSOLES AULERS;0
2834;2;WISSIGNICOURT;0
2632;2;QUINCY BASSE;0
2619;2;PREMONTRE;1176
2395;2;JUMENCOURT;1495
2363;2;GUNY;942
2318;2;FOLEMBRAY;1300
2219;2;COUCY LA VILLE;1433
2217;2;COUCY LE CHATEAU AUFFRIQUE;1240
2786;2;VERNEUIL SOUS COUCY;1082
2159;2;CHAMPS;1113
2750;2;TROSLY LOIRE;1172
2686;2;SAINT PAUL AUX BOIS;1129
2671;2;SAINT AUBIN;2279
2140;2;CAMELIN;1338
2107;2;BOURGUIGNON SOUS COUCY;0
2078;2;BESME;0
60189;60;CUTS;1644
60105;60;BRETIGNY;1348
60655;60;VARESNES;1727
60610;60;SEMPIGNY;1297
60507;60;PONTOISE LES NOYON;952
60129;60;CARLEPONT;1442
60118;60;CAISNES;1638
60150;60;CHIRY OURSCAMP;1601
60676;60;VILLE;1006
60537;60;RIBECOURT DRESLINCOURT;1773
60506;60;PONT L EVEQUE;1661
60492;60;PIMPREZ;1378
60488;60;PASSEL;1768
60632;60;THIESCOURT;1395
60373;60;MACHEMONT;1823
60206;60;ELINCOURT SAINTE MARGUERITE;2022
60147;60;CHEVINCOURT;1559
60126;60;CANNECTANCOURT;1459
60119;60;CAMBRONNE LES RIBECOURT;2095
60654;60;VANDELICOURT;1842
60538;60;RICQUEBOURG;1403
60533;60;RESSONS SUR MATZ;1759
60459;60;NEUVILLE SUR RESSONS;1619
60386;60;MARQUEGLISE;1711
60383;60;MARGNY SUR MATZ;1743
60379;60;MAREUIL LA MOTTE;1545
60449;60;NEUFVY SUR ARONDE;2012
60351;60;LATAULE;2007
60191;60;CUVILLY;1654
60061;60;BELLOY;1436
60698;60;WACQUEMOULIN;2035
60643;60;TRICOT;1593
60585;60;SAINT MARTIN AUX BOIS;0
60416;60;MONTGERAIN;1000
60396;60;MERY LA BATAILLE;1442
60394;60;MENEVILLERS;0
60158;60;COIVREL;1451
60526;60;RAVENEL;1520
60498;60;PLESSIER SUR SAINT JUST;1614
60495;60;PLAINVAL;1849
60374;60;MAIGNELAY MONTIGNY;1546
60112;60;BRUNVILLERS LA MOTTE;1552
60522;60;QUINQUEMPOIX;1469
60133;60;CATILLON FUMECHON;1524
60701;60;WAVIGNIES;1503
60634;60;THIEUX;1804
60425;60;MONTREUIL SUR BRECHE;1665
60123;60;CAMPREMY;1466
60113;60;BUCAMPS;948
60535;60;REUIL SUR BRECHE;1118
60470;60;NOYERS SAINT MARTIN;1538
60465;60;NOIREMONT;1756
60457;60;NEUVILLE SAINT PIERRE;1557
60265;60;FROISSY;1323
60442;60;MUIDORGE;0
60390;60;MAULERS;2008
60376;60;MAISONCELLE SAINT PIERRE;1530
60372;60;LUCHY;1852
60336;60;LACHAUSSEE DU BOIS D ECU;1299
60328;60;JUVIGNIES;2404
60003;60;ABBEVILLE SAINT LUCIEN;1691
60590;60;SAINT OMER EN CHAUSSEE;1656
60493;60;PISSELEU;1670
60484;60;OUDEUIL;1837
60403;60;MILLY SUR THERAIN;1357
60077;60;BLICOURT;1453
60688;60;VILLERS SUR BONNIERES;1919
60180;60;CRILLON;1450
60004;60;ACHY;1818
60699;60;WAMBEZ;0
60697;60;VROCOURT;0
60623;60;SONGEONS;1568
60388;60;MARTINCOURT;1533
60335;60;LACHAPELLE SOUS GERBEROY;2146
60298;60;HANVOILE;1979
60288;60;GREMEVILLERS;1303
60271;60;GERBEROY;2696
60624;60;SULLY;1701
60594;60;SAINT QUENTIN DES PRES;1454
60306;60;HECOURT;1664
60296;60;HANNACHES;0
60217;60;ESCAMES;1447
60114;60;BUICOURT;0
60049;60;BAZANCOURT;1179
76440;76;MOLAGNIES;1233
76423;76;MENERVAL;1179
76297;76;GANCOURT SAINT ETIENNE;1208
76209;76;DAMPIERRE EN BRAY;1524
76208;76;CUY SAINT FIACRE;2112
76426;76;MESANGUEVILLE;1289
76364;76;HODENG HODENGER;1841
76142;76;BREMONTIER MERVAL;1491
76676;76;SIGY EN BRAY;1221
76431;76;MESNIL LIEUBRAY;1508
76338;76;HALLOTIERE;1626
76292;76;FRY;0
76025;76;ARGUEIL;1055
76521;76;REBETS;1613
76359;76;HERONCHELLES;5773
76171;76;CHAPELLE SAINT OUEN;0
76109;76;BOIS HEROULT;1588
76107;76;BOIS GUILBERT;1992
76738;76;VIEUX MANOIR;1966
76581;76;SAINT GERMAIN DES ESSOURTS;1604
76396;76;LONGUERUE;2448
76243;76;ERNEMONT SUR BUCHY;1688
76163;76;CATENAY;1806
76113;76;BOISSAY;1781
76100;76;BLAINVILLE CREVON;1855
76555;76;SAINT ANDRE SUR CAILLY;2425
76502;76;PIERREVAL;1984
76453;76;MORGNY LA POMMERAYE;1716
76094;76;BIERVILLE;1592
76580;76;SAINT GEORGES SUR FONTAINE;1562
76517;76;QUINCAMPOIX;2146
76377;76;ISNEAUVILLE;2391
76123;76;BOSC GUERARD SAINT ADRIEN;2348
76594;76;SAINT JEAN DU CARDONNAY;2234
76452;76;MONTVILLE;1851
76402;76;MALAUNAY;1943
76367;76;HOUPPEVILLE;2155
76366;76;HOULME;1709
76245;76;ESLETTES;1896
76743;76;VILLERS ECALLES;2011
76636;76;SAINT PIERRE DE VARENGEVILLE;1864
76541;76;ROUMARE;2034
76503;76;PISSY POVILLE;1895
76057;76;BARENTIN;1832
76631;76;SAINT PAER;1569
76608;76;SAINTE MARGUERITE SUR DUCLAIR;1830
76237;76;EPINAY SUR DUCLAIR;1810
76135;76;BOUVILLE;1681
76473;76;NOTRE DAME DE BLIQUETUIT;1381
76164;76;RIVES EN SEINE;1782
76160;76;CARVILLE LA FOLLETIERE;0
76585;76;SAINT GILLES DE CRETOT;1842
76557;76;SAINT ARNOULT;1422
76712;76;TRINITE DU MONT;1780
76318;76;GRAND CAMP;2210
76281;76;FRENAYE;1783
76022;76;ANQUETIERVILLE;1398
76627;76;SAINT NICOLAS DE LA TAILLE;1948
76592;76;SAINT JEAN DE FOLLEVILLE;1708
76556;76;SAINT ANTOINE LA FORET;1891
76384;76;LILLEBONNE;1440
76329;76;GRUCHET LE VALASSE;1535
76522;76;REMUEE;2188
76421;76;MELAMARE;1992
76658;76;SAINT VINCENT CRAMESNIL;1669
76647;76;SAINT ROMAIN DE COLBOSC;1893
76563;76;SAINT AUBIN ROUTOT;1994
76239;76;EPRETOT;1888
76616;76;SAINT MARTIN DU MANOIR;2187
76596;76;SAINT LAURENT DE BREVEDENT;2716
76341;76;HARFLEUR;1932
76305;76;GONFREVILLE L ORCHER;2054
76296;76;GAINNEVILLE;2045
76447;76;MONTIVILLIERS;2134
76351;76;HAVRE;1961
76270;76;FONTAINE LA MALLET;2761
76552;76;SAINTE ADRESSE;2781
50507;50;SAINT MARCOUF;1853
50421;50;QUINEVILLE;2254
50390;50;OZEVILLE;1072
50190;50;FONTENAY SUR MER;1326
50172;50;EMONDEVILLE;1587
50026;50;AZEVILLE;1941
50578;50;SORTOSVILLE;1470
50169;50;ECAUSSEVILLE;767
50258;50;JOGANVILLE;1908
50467;50;SAINT FLOXEL;1594
50461;50;SAINT CYR;1190
50341;50;MONTEBOURG;1402
50227;50;HAM;1066
50175;50;EROUDEVILLE;995
50360;50;MORVILLE;1659
50270;50;LIEUSAINT;1597
50648;50;YVETOT BOCAGE;1395
50138;50;COLOMBY;1196
50241;50;HEMEVEZ;1365
50186;50;FLOTTEMANVILLE;1681
50610;50;URVILLE;0
50435;50;ROCHEVILLE;1555
50285;50;MAGNEVILLE;1237
50176;50;ETANG BERTRAND;1208
50082;50;BRICQUEBEC EN COTENTIN;1348
50480;50;SAINT GERMAIN LE GAILLARD;1786
50401;50;PIERREVILLE;1613
50585;50;SURTAINVILLE;1853
50442;50;ROZEL;2233
57259;57;GRINDORFF BIZING;0
57740;57;WALDWISSE;0
57215;57;FLASTROFF;0
57569;57;REMELING;0
57365;57;KIRSCHNAUMEN;0
57286;57;HALSTROFF;0
57650;57;SIERCK LES BAINS;0
57479;57;MONTENACH;0
57364;57;KIRSCH LES SIERCK;0
57361;57;KERLING LES SIERCK;0
57576;57;RETTEL;0
57437;57;MALLING;0
57370;57;KOENIGSMACKER;0
57341;57;HUNTING;0
57245;57;GAVISSE;0
57214;57;FIXEM;0
57062;57;BERG SUR MOSELLE;0
57672;57;THIONVILLE;0
57323;57;HETTANGE GRANDE;0
57124;57;CATTENOM;0
57104;57;BOUST;0
57731;57;VOLMERANGE LES MINES;0
57356;57;KANFEN;0
57199;57;ESCHERANGE;0
57194;57;ENTRANGE;0
57678;57;TRESSANGE;0
57586;57;ROCHONVILLERS;0
57529;57;OTTANGE;0
57041;57;AUMETZ;0
54181;54;ERROUVILLE;1849
54149;54;CRUSNES;2010
54568;54;VILLE AU MONTOIS;1048
54385;54;MORFONTAINE;2086
54194;54;FILLIERES;789
54096;54;BREHAIN LA VILLE;1053
54537;54;UGNY;1785
54428;54;PIERREPONT;1374
54290;54;LAIX;0
54172;54;DONCOURT LES LONGUYON;1598
54081;54;BOISMONT;1336
54056;54;BAZAILLES;1421
54049;54;BASLIEUX;1368
55013;55;ARRANCY SUR CRUSNE;1000
54590;54;VIVIERS SUR CHIERS;1373
54067;54;BEUVEILLE;1730
54322;54;LONGUYON;1249
54236;54;GRAND FAILLY;1261
54134;54;COLMEY;747
55450;55;RUPT SUR OTHAIN;0
55324;55;MARVILLE;980
54576;54;VILLERS LE ROND;0
54476;54;SAINT JEAN LES LONGUYON;1809
54420;54;PETIT FAILLY;0
55425;55;REMOIVILLE;0
55255;55;JAMETZ;0
55149;55;DELUT;1178
55306;55;LOUPPY SUR LOISON;1319
55293;55;LION DEVANT DUN;0
55262;55;JUVIGNY SUR LOISON;0
55582;55;WISEPPE;0
55471;55;SAULMORY VILLEFRANCHE;0
55364;55;MOUZAY;610
55349;55;MONTIGNY DEVANT SASSEY;484
55225;55;HALLES SOUS LES COTES;0
55036;55;BEAUCLAIR;0
8326;8;NOUART;0
8176;8;FOSSE;0
8035;8;AUTRUCHE;0
8049;8;BAR LES BUZANCY;0
8394;8;SAINT PIERREMONT;0
8215;8;HARRICOURT;741
8057;8;BELLEVILLE ET CHATILLON SUR BAR;0
8186;8;GERMONT;0
8033;8;AUTHE;0
8085;8;BRIEULLES SUR BAR;1303
8350;8;QUATRE CHAMPS;864
8461;8;VANDY;0
8453;8;TOGES;0
8325;8;NOIRVAL;0
8200;8;GRIVY LOISY;0
8123;8;CHUFFILLY ROCHE;0
8364;8;RILLY SUR AISNE;0
8489;8;VONCQ;0
8462;8;VAUX CHAMPAGNE;0
8398;8;SAINTE VAUBOURG;0
8134;8;COULOMMES ET MARQUENY;0
8025;8;ATTIGNY;0
8401;8;SAULCES CHAMPENOISES;0
8416;8;SEUIL;902
8306;8;MONT LAURENT;0
8286;8;MENIL ANNELLES;0
8452;8;THUGNY TRUGNY;985
8403;8;SAULT LES RETHEL;1408
8064;8;BIERMES;2346
8339;8;PERTHES;1695
8014;8;ANNELLES;1095
8435;8;TAGNON;1522
8386;8;SAINT LOUP EN CHAMPAGNE;3538
8038;8;AVANCON;1297
8070;8;BLANZY LA SALONNAISE;1041
8473;8;VIEUX LES ASFELD;1617
8004;8;AIRE;1724
8024;8;ASFELD;1287
8044;8;BALHAM;1546
2299;2;EVERGNICOURT;1404
8039;8;AVAUX;1112
2627;2;PROVISEUX ET PLESNOY;1512
2013;2;AMIFONTAINE;2012
2626;2;PROUVAIS;1823
2399;2;JUVINCOURT ET DAMARY;1501
2349;2;GOUDELANCOURT LES BERRIEUX;1439
2215;2;CORBENY;1250
2072;2;BERRIEUX;1009
2007;2;AIZELLES;759
2234;2;CRAONNE;1238
2178;2;CHERMIZY AILLES;0
2102;2;BOUCONVILLE VAUCLAIR;918
2033;2;AUBIGNY EN LAONNOIS;0
2675;2;SAINTE CROIX;1889
2609;2;PLOYART ET VAURSEINE;0
2471;2;MARTIGNY COURPIERRE;748
2205;2;COLLIGIS CRANDELAIN;649
2158;2;CHAMOUILLE;1224
2150;2;CERNY EN LAONNOIS;1529
2088;2;BIEVRES;0
2583;2;PANCY COURTECON;1304
2550;2;NEUVILLE SUR AILETTE;1065
2508;2;MONTHENAULT;714
2429;2;LIERVAL;1112
2311;2;FILAIN;0
2183;2;CHEVREGNY;1316
2755;2;URCEL;1187
2751;2;TRUCY;0
2589;2;PARGNY FILAIN;1263
2490;2;MONAMPTEUIL;0
2174;2;CHAVIGNON;1384
2010;2;ALLEMANT;1485
2766;2;VAUDESSON;1393
2602;2;PINON;1206
2406;2;LANDRICOURT;1288
2768;2;VAUXAILLON;759
2551;2;NEUVILLE SUR MARGIVAL;0
2423;2;LEUILLY SOUS COUCY;900
2398;2;JUVIGNY;1731
2236;2;CRECY AU MONT;1187
2087;2;BIEUXY;0
2043;2;BAGNEUX;1554
2616;2;PONT SAINT MARD;1364
2277;2;EPAGNY;1414
2793;2;VEZAPONIN;1118
2704;2;SELENS;1157
2527;2;MORSAIN;1385
2093;2;BLERANCOURT;1299
2034;2;AUDIGNICOURT;0
60445;60;NAMPCEL;1456
60032;60;AUTRECHES;1543
2762;2;VASSENS;2706
60642;60;TRACY LE VAL;1943
60641;60;TRACY LE MONT;1789
60438;60;MOULIN SOUS TOUVENT;1407
60582;60;SAINT LEGER AUX BOIS;1672
60501;60;PLESSIS BRION;2062
60423;60;MONTMACQ;1882
60043;60;BAILLY;1653
60636;60;THOUROTTE;1863
60392;60;MELICOCQ;1904
60378;60;MAREST SUR MATZ;1776
60368;60;LONGUEIL ANNEL;1818
60323;60;JANVILLE;1878
60273;60;GIRAUMONT;1734
60070;60;BIENVILLE;1875
60689;60;VILLERS SUR COUDUN;1860
60675;60;VIGNEMONT;1708
60408;60;MONCHY HUMIERES;1697
60166;60;COUDUN;1852
60099;60;BRAISNES SUR ARONDE;1948
60048;60;BAUGY;0
60019;60;ANTHEUIL PORTES;1634
60553;60;ROUVILLERS;1574
60440;60;MOYENNEVILLE;1955
60424;60;MONTMARTIN;1442
60308;60;HEMEVILLERS;1925
60281;60;GOURNAY SUR ARONDE;1952
60456;60;NEUVILLE ROY;1941
60515;60;PRONLEROY;1987
60418;60;MONTIERS;1588
60285;60;GRANDVILLERS AUX BOIS;1585
60364;60;LIEUVILLERS;1792
60357;60;LEGLANTIERS;1375
60216;60;ERQUINVILLERS;1730
60014;60;ANGIVILLERS;2031
60653;60;VALESCOURT;2207
60595;60;SAINT REMY EN L EAU;1744
60581;60;SAINT JUST EN CHAUSSEE;1622
60468;60;NOURARD LE FRANC;1290
60252;60;FOURNIVAL;1523
60520;60;QUESNEL AUBRY;1731
60497;60;PLESSIER SUR BULLES;0
60400;60;MESNIL SUR BULLES;758
60222;60;ESSUILES;1918
60115;60;BULLES;1779
60663;60;VELENNES;2499
60480;60;OROER;1612
60339;60;LAFRAYE;1423
60302;60;HAUDIVILLERS;2124
60251;60;FOUQUEROLLES;1462
60668;60;VERDEREL LES SAUQUEUSE;1586
60639;60;TILLE;2106
60461;60;NIVILLERS;0
60290;60;GUIGNECOURT;1964
60243;60;FONTAINE SAINT LUCIEN;1862
60081;60;BONLIER;1749
60646;60;TROISSEREUX;2247
60428;60;MONT SAINT ADRIEN;2049
60310;60;HERCHIES;1563
60250;60;FOUQUENIES;1762
60609;60;SAVIGNIES;1529
60490;60;PIERREFITTE EN BEAUVAISIS;2027
60460;60;NEUVILLE VAULT;1292
60359;60;LHERAULE;1496
60301;60;HAUCOURT;1349
60084;60;BONNIERES;1340
60677;60;VILLEMBRAY;5273
60611;60;SENANTES;1730
60315;60;HODENC EN BRAY;1558
60275;60;GLATIGNY;2978
60073;60;BLACOURT;1858
76260;76;FERRIERES EN BRAY;1666
60687;60;VILLERS SUR AUCHY;1845
76312;76;GOURNAY EN BRAY;1468
76242;76;ERNEMONT LA VILLETTE;0
76229;76;ELBEUF EN BRAY;1542
76124;76;BOSC HYONS;1605
76048;76;AVESNES EN BRAY;1814
76067;76;BEAUVOIR EN LYONS;1297
76469;76;NOLLEVAL;1195
76263;76;FEUILLIE;1465
76455;76;MORVILLE SUR ANDELLE;1145
76358;76;HERON;0
76352;76;HAYE;1724
76230;76;ELBEUF SUR ANDELLE;1629
76201;76;CROISY SUR ANDELLE;1703
76573;76;SAINT DENIS LE THIBOULT;1508
76554;76;SAINT AIGNAN SUR RY;2204
76548;76;RY;0
76412;76;MARTAINVILLE EPREVILLE;1574
76316;76;GRAINVILLE SUR RY;1723
76740;76;VIEUX RUE;2081
76673;76;SERVAVILLE SALMONVILLE;1820
76591;76;SAINT JACQUES SUR DARNETAL;1976
76509;76;PREAUX;2116
76111;76;BOIS L EVEQUE;2225
76617;76;SAINT MARTIN DU VIVIER;2596
76536;76;RONCHEROLLES SUR LE VIVIER;0
76273;76;FONTAINE SOUS PREAUX;1888
76108;76;BOIS GUILLAUME;2657
76540;76;ROUEN;2483
76474;76;NOTRE DAME DE BONDEVILLE;1926
76451;76;MONT SAINT AIGNAN;2331
76410;76;MAROMME;1580
76216;76;DEVILLE LES ROUEN;1727
76728;76;VAUPALIERE;2204
76614;76;SAINT MARTIN DE BOSCHERVILLE;2211
76446;76;MONTIGNY;2156
76354;76;HENOUVILLE;2209
76750;76;YAINVILLE;1741
76222;76;DUCLAIR;1811
76088;76;BERVILLE SUR SEINE;1643
76020;76;ANNEVILLE AMBOURVILLE;1919
76709;76;TRAIT;1649
76401;76;ARELAUNE EN SEINE;1325
76362;76;HEURTEAUVILLE;2015
76622;76;SAINT MAURICE D ETELAN;2086
76499;76;PETIVILLE;1723
76476;76;PORT JEROME SUR SEINE;1607
76471;76;NORVILLE;1640
27518;27;SAINT AUBIN SUR QUILLEBEUF;0
27485;27;QUILLEBEUF SUR SEINE;1189
76684;76;TANCARVILLE;1999
76169;76;CERLANGUE;1915
27388;27;MARAIS VERNIER;2341
76660;76;SANDOUVILLE;2252
76657;76;SAINT VIGOR D YMONVILLE;2582
76533;76;ROGERVILLE;2343
76489;76;OUDALLE;1734
50517;50;SAINT MARTIN DE VARREVILLE;2431
50021;50;AUDOUVILLE LA HUBERT;1772
50509;50;SAINTE MARIE DU MONT;1188
50479;50;SAINT GERMAIN DE VARREVILLE;874
50373;50;NEUVILLE AU PLAIN;1941
50609;50;TURQUEVILLE;1165
50523;50;SAINTE MERE EGLISE;1469
50194;50;FRESVILLE;1138
50457;50;SAINTE COLOMBE;1271
50426;50;RAUVILLE LA PLACE;1065
50207;50;GOLLEVILLE;922
50233;50;HAUTTEVILLE BOCAGE;1727
50430;50;REIGNEVILLE BOCAGE;0
50387;50;ORGLANDES;1343
50055;50;BINIVILLE;1381
50370;50;NEHOU;1301
50536;50;SAINT PIERRE D ARTHEGLISE;0
50522;50;SAINT MAURICE EN COTENTIN;1324
50183;50;FIERVILLE LES MINES;1052
50486;50;SAINT JACQUES DE NEHOU;1248
50332;50;MOITIERS D ALLONNE;1608
50572;50;SENOVILLE;1605
50577;50;SORTOSVILLE EN BEAUMONT;1284
50235;50;HAYE D ECTOT;1505
